Filename,Baseline,TopMargin,LetterSize,LineSpacing,WordSpacing,PenPressure,SlantAngle
n02-062.png,0.27,0.0,10.12,7.79,2.4,128.97,0
c06-076.png,0.25,0.0,19.0,2.27,0.85,118.13,-5
p03-040.png,0.38,0.0,7.1,9.56,2.36,127.22,180
m02-075.png,0.16,0.0,12.0,4.01,2.02,158.28,45
g06-031b.png,-0.01,0.0,14.82,3.52,1.3,171.14,0
n04-048.png,0.08,0.0,17.89,2.32,0.65,158.79,15
g04-026.png,-0.07,0.0,11.71,4.24,1.06,149.48,180
l04-141.png,-0.22,0.0,13.67,7.93,1.46,127.45,0
m03-020.png,0.05,2.18,11.0,4.86,1.89,128.06,0
b04-121.png,0.11,0.0,12.57,3.56,1.27,168.86,0
d01-052.png,-0.13,0.0,14.12,3.12,1.08,149.23,15
m06-091.png,0.84,0.0,13.0,3.46,1.26,172.7,-5
j01-049.png,0.19,0.0,5.0,10.13,1.7,121.33,0
h04-021.png,0.06,5.47,9.88,4.85,1.9,184.81,180
c04-066.png,-0.08,0.0,9.12,5.48,1.61,159.53,15
j06-005.png,0.21,0.0,9.6,5.28,1.34,125.63,0
g06-037l.png,0.12,0.0,7.56,8.59,2.07,134.55,15
d06-060.png,-0.46,0.0,18.0,3.23,0.65,171.4,45
a05-017.png,-0.06,0.0,9.3,6.86,2.89,143.65,0
d04-075.png,0.06,0.0,13.0,3.35,1.59,128.75,0
a06-057.png,0.31,0.0,14.0,3.05,0.97,180.2,180
e01-113.png,-0.32,0.0,11.3,5.56,1.62,151.86,0
f07-046a.png,-0.11,0.0,9.4,5.72,2.23,125.48,-15
f07-016.png,-0.06,0.0,12.42,3.85,1.63,151.31,0
k04-079.png,0.14,0.0,17.91,2.28,1.32,139.64,15
c03-000a.png,0.16,0.0,16.29,5.04,1.4,126.45,180
a04-003.png,0.68,0.0,14.25,3.08,1.09,164.31,-5
f04-011.png,0.23,0.0,17.0,2.47,1.17,190.22,15
b06-071.png,0.56,2.63,20.5,1.98,1.01,122.49,-5
k07-176.png,-0.44,0.52,13.46,2.97,2.25,137.29,30
n02-054.png,0.26,0.0,10.9,5.4,2.86,126.44,30
c03-084f.png,0.18,0.0,11.91,4.5,2.87,141.66,180
c03-094f.png,0.08,5.0,13.8,4.09,0.97,144.08,180
g06-050h.png,0.08,0.0,10.12,4.85,1.6,138.41,180
a05-104.png,0.07,0.0,8.78,5.61,2.51,135.83,-45
e07-083.png,-0.4,0.0,11.82,4.36,1.52,176.23,180
a01-020x.png,0.05,0.0,13.25,3.4,1.67,172.75,180
a06-014.png,-0.2,0.0,15.2,2.79,1.31,169.35,15
k04-068.png,0.15,0.0,10.44,5.88,2.08,144.74,0
b04-010.png,0.4,0.0,9.75,6.06,1.22,159.02,-15
d04-012.png,-0.02,0.0,3.4,34.59,3.45,136.44,0
g06-018a.png,0.04,0.0,10.38,6.33,2.42,142.38,30
e04-030.png,-0.37,0.0,13.29,3.54,1.66,151.0,15
c02-003.png,-0.21,0.0,7.0,7.37,2.26,127.63,180
g01-074.png,-0.1,0.0,13.4,3.37,1.32,191.72,180
a05-113.png,-0.11,0.0,8.0,9.47,3.24,134.01,-15
c06-091.png,-0.07,1.43,14.67,7.16,1.41,132.34,30
b05-055.png,0.16,0.0,7.33,16.16,2.16,133.14,0
n01-000.png,0.54,1.19,12.62,5.35,1.22,124.0,0
b04-066.png,0.17,0.0,9.14,5.41,1.87,135.44,180
f04-057.png,0.18,0.0,13.44,3.48,1.83,158.38,0
p01-174.png,0.81,0.0,9.56,5.07,1.4,123.92,45
h01-004.png,-0.36,0.0,18.83,2.13,1.13,192.31,15
l01-143.png,-0.47,0.0,14.71,2.86,1.16,143.61,-5
e06-021.png,0.36,0.0,11.64,3.92,1.74,126.44,45
f02-000.png,-0.46,0.0,8.22,5.91,1.19,125.24,45
a02-082.png,0.19,0.0,11.86,3.71,1.96,165.54,0
a05-039.png,0.32,0.88,9.09,5.37,2.0,144.79,-15
g07-050.png,-0.36,0.07,13.5,5.25,1.17,182.4,15
g04-072.png,0.85,0.0,12.5,3.66,1.12,134.85,180
n04-022.png,0.01,0.0,14.88,2.94,0.84,151.79,-5
k04-064.png,0.02,0.0,10.2,5.55,1.78,149.65,15
h07-028a.png,0.14,0.0,11.38,3.75,1.81,159.47,30
g06-018d.png,0.59,0.0,12.0,3.92,1.53,169.21,15
a01-072x.png,-0.3,0.0,9.43,5.18,2.19,135.66,-5
h07-080.png,-0.15,0.0,11.0,4.93,2.27,144.98,30
a03-006.png,-0.16,0.54,12.9,4.49,2.04,150.36,45
g01-012.png,-0.12,0.0,22.17,2.17,1.05,174.19,5
j06-056.png,0.4,0.0,10.08,4.53,2.98,134.71,15
a05-000.png,-0.29,0.0,10.62,6.66,2.14,152.93,180
r02-117.png,0.49,0.09,11.5,7.09,1.79,148.53,0
n02-009.png,0.12,0.18,11.14,4.12,1.18,161.44,180
n06-123.png,0.43,0.0,8.0,7.35,2.53,142.29,0
m01-110.png,-0.23,0.0,10.5,4.56,2.29,174.81,180
b06-012.png,0.01,0.0,12.71,5.6,1.02,146.93,180
g06-047g.png,0.32,0.0,10.75,7.69,1.01,155.21,0
k04-010.png,0.12,0.0,12.8,3.47,2.24,191.61,0
f01-058.png,0.01,0.0,8.7,6.68,2.45,165.9,0
f07-042b.png,-0.2,0.0,14.88,4.56,1.62,159.23,180
k07-134.png,0.02,0.0,13.71,3.19,1.03,135.21,15
r06-027.png,-0.02,0.0,10.14,4.75,1.47,138.91,5
c04-110.png,0.42,0.0,10.67,3.66,0.84,152.45,180
a03-066.png,0.42,0.0,14.83,6.61,2.05,119.3,180
k04-075.png,0.2,0.0,17.25,4.05,1.38,137.44,15
l01-133.png,-0.34,0.76,11.88,4.54,1.83,141.55,180
d04-047.png,0.51,0.0,11.25,4.03,1.39,156.53,180
r06-111.png,0.45,0.0,9.0,5.64,1.62,138.64,180
a01-007x.png,0.39,0.0,14.22,2.88,1.22,134.46,15
m04-093.png,0.05,0.0,12.0,4.04,1.54,156.01,30
n04-114.png,0.26,0.0,11.62,4.08,1.59,134.48,15
g01-019.png,0.7,0.0,23.1,1.63,1.08,176.17,15
m04-123.png,0.1,0.0,14.73,2.84,0.81,154.93,30
n06-111.png,0.2,0.0,8.62,5.83,2.17,143.6,180
h04-082.png,-0.45,0.0,10.08,2.6,0.9,136.26,-30
k07-063a.png,0.64,3.51,9.12,8.75,1.92,133.02,15
m01-012.png,-0.09,0.97,14.45,3.18,1.59,127.69,15
a05-089.png,0.17,0.0,9.55,5.09,2.07,137.6,-30
g03-049.png,0.09,0.0,10.88,4.49,1.25,147.99,30
h07-071a.png,-0.56,0.0,16.1,2.75,1.32,144.71,5
g06-045r.png,0.13,0.0,11.17,4.13,1.23,160.45,-15
l04-124.png,0.05,0.0,12.67,4.74,1.33,150.07,-30
b01-127.png,0.06,0.0,14.11,3.36,1.35,141.75,0
b04-089.png,0.2,1.87,9.62,5.58,2.55,136.92,0
c02-007.png,-0.31,0.0,8.1,7.67,3.0,128.96,0
a01-113.png,-0.07,0.35,11.5,6.49,1.8,131.69,0
r03-007.png,-0.35,0.0,10.7,5.85,2.05,133.91,180
p03-163.png,0.62,2.41,14.5,5.1,1.09,169.76,-30
a04-015.png,0.44,0.0,16.12,2.64,0.84,161.13,15
f07-046b.png,-0.37,0.0,12.89,4.72,1.49,161.16,30
m02-066.png,-0.48,0.0,16.83,2.34,0.78,152.99,30
m03-062.png,-0.06,0.0,8.91,6.48,1.62,144.3,0
a01-132u.png,-0.06,2.25,11.1,5.22,1.74,145.44,180
e07-101.png,-0.35,1.57,10.8,5.28,2.36,159.37,15
f04-100.png,0.34,0.52,13.36,3.26,1.48,151.62,180
g06-042r.png,0.01,0.0,10.83,4.2,1.32,163.11,-15
c04-165.png,-0.24,0.0,10.11,4.92,1.34,137.28,0
d01-098.png,-0.2,0.0,9.14,5.25,1.7,137.52,180
g07-044.png,-0.04,0.0,13.18,3.66,0.95,189.48,180
a03-023.png,-0.09,0.0,8.83,5.75,2.22,146.75,180
c06-095.png,0.16,0.0,10.57,4.34,1.21,125.9,15
j06-051.png,0.04,0.0,11.73,3.92,1.96,133.66,15
k03-144.png,0.03,0.0,7.5,7.98,1.8,128.15,30
f03-191.png,-0.24,0.0,6.22,12.73,2.08,131.87,0
a01-102.png,0.55,0.0,14.8,3.24,1.59,142.35,15
c03-016e.png,0.37,0.0,15.73,2.83,1.39,136.23,180
h07-025a.png,-0.13,0.86,16.33,3.95,1.06,165.77,0
e04-011.png,0.44,0.0,14.88,2.92,1.77,153.33,0
g06-031d.png,0.1,0.27,11.12,6.98,1.49,165.61,15
p06-096.png,0.11,0.2,19.55,2.14,0.91,160.94,30
f07-101b.png,0.23,1.7,10.0,13.68,2.58,122.69,15
a01-007u.png,-0.37,0.0,13.27,4.01,1.73,157.57,180
c03-084b.png,-0.05,0.0,14.0,4.98,0.87,176.67,30
b05-098.png,0.07,0.0,16.92,2.77,1.12,155.34,180
a03-014.png,0.44,0.79,14.0,3.64,1.34,143.19,30
a01-026u.png,-0.49,0.0,13.92,3.07,1.61,154.59,180
g07-022a.png,0.2,0.0,13.78,3.3,1.08,144.24,-15
e07-108.png,-0.31,0.0,9.91,5.62,1.74,154.81,0
a01-049.png,-0.2,0.14,13.82,3.15,0.95,150.9,30
g06-026b.png,0.02,0.0,14.44,3.08,1.6,165.61,-5
a01-030.png,0.06,0.0,14.75,2.94,0.76,144.6,0
h07-080a.png,-0.72,0.0,17.3,2.39,1.07,171.65,5
b04-081.png,0.19,0.0,10.5,4.83,2.3,134.96,0
g06-011j.png,0.21,0.0,15.91,3.08,1.21,152.56,0
r02-127.png,0.12,0.0,10.33,9.58,2.42,141.27,0
d06-015.png,0.61,0.0,12.8,3.56,1.19,129.58,15
h07-020.png,-0.07,0.0,16.33,2.59,0.89,171.48,30
p03-027.png,-0.13,1.45,16.57,2.89,1.25,121.74,0
k04-106.png,0.25,0.0,10.71,7.53,1.25,127.79,15
b01-132.png,0.06,0.0,13.56,3.46,1.6,144.0,180
d07-100.png,-0.02,0.0,13.11,3.5,1.13,153.33,0
c03-007.png,0.08,1.27,16.56,3.66,1.09,197.18,30
h06-003.png,-0.09,0.0,5.1,10.24,2.19,128.33,180
r03-056.png,0.0,0.0,12.62,3.5,0.89,120.4,15
b04-054.png,0.58,0.0,10.14,4.72,1.72,135.86,180
m04-145.png,-0.04,0.0,5.29,10.27,1.72,126.73,15
e02-091.png,0.24,0.0,14.38,3.18,1.24,184.73,30
e06-070.png,0.46,0.0,22.8,1.59,0.61,141.26,-30
h06-096.png,-0.05,0.0,11.71,4.2,1.93,127.51,0
p02-150.png,0.2,1.51,10.57,6.96,2.38,123.08,180
e04-043.png,-0.13,0.0,16.14,2.46,0.8,169.43,45
a05-069.png,0.22,0.0,9.44,5.58,2.17,148.32,-15
d06-050.png,-0.64,0.0,11.0,8.04,1.82,127.1,15
b01-018.png,0.15,0.0,16.0,2.67,0.95,143.38,15
k04-085.png,0.41,0.99,9.12,8.05,1.14,124.27,180
g01-043.png,0.45,0.0,19.5,2.01,0.91,188.79,45
c06-031.png,0.06,0.0,11.0,4.34,2.02,142.82,45
a05-099.png,-0.18,3.41,8.5,7.27,3.21,131.2,0
n02-082a.png,-0.27,0.0,9.43,5.11,1.41,125.78,30
g06-018m.png,-0.1,0.0,11.12,4.2,1.28,169.25,30
g06-050c.png,-0.25,0.0,9.38,7.81,2.37,149.76,180
g07-007b.png,-0.01,0.0,8.43,5.69,1.14,145.31,45
a01-030x.png,0.13,0.0,13.0,3.46,1.62,170.92,180
g06-109.png,0.02,0.0,5.0,10.2,2.26,130.27,180
g06-011n.png,-0.04,0.0,14.64,3.37,1.27,127.23,45
l03-008.png,0.22,0.9,13.3,3.92,1.37,129.57,0
b06-049.png,0.09,0.0,12.6,3.92,1.47,126.76,180
f04-046.png,0.2,0.0,10.57,8.69,1.42,169.56,0
n06-156.png,0.24,8.59,5.12,15.63,2.65,130.63,45
h07-069a.png,-0.37,0.0,17.17,2.46,1.09,144.99,5
h04-061.png,0.12,0.0,12.1,4.12,1.29,143.86,30
c03-007c.png,0.33,0.0,15.44,3.01,1.87,128.24,180
a05-062.png,-0.33,0.0,9.62,5.73,2.3,152.13,-15
e07-007.png,-0.32,0.0,14.38,2.83,1.15,142.34,15
a01-043x.png,0.29,0.0,10.5,4.81,2.15,135.46,0
g06-037b.png,0.07,0.0,14.9,3.35,1.41,171.9,180
f07-039a.png,-0.26,0.7,8.57,10.73,1.88,123.95,-15
g06-037m.png,-0.52,0.0,11.91,4.0,1.38,164.5,30
a02-024.png,-0.05,0.0,7.71,11.15,2.03,122.94,45
a01-011u.png,-0.19,0.0,13.5,3.48,1.82,157.34,180
p06-052.png,0.08,0.0,14.0,3.53,1.68,141.28,30
k04-005.png,-0.1,0.9,12.17,8.27,1.63,127.16,0
k07-059a.png,0.03,0.0,10.56,4.41,1.92,135.1,15
g06-050m.png,0.15,0.78,10.3,5.96,1.96,160.06,45
d01-016.png,-0.39,0.0,8.5,5.35,1.16,131.61,30
c03-096e.png,-0.08,0.0,14.67,4.6,1.8,135.43,180
m04-180.png,0.11,0.0,3.86,13.89,2.23,124.17,5
p06-248.png,0.07,0.0,9.8,4.9,1.73,139.69,15
b05-045.png,0.59,0.14,13.82,3.83,1.22,182.06,0
l01-111.png,-0.07,0.0,12.1,5.21,1.97,133.23,0
r06-130.png,0.36,0.0,9.0,5.47,1.55,136.86,180
a04-043.png,0.12,0.57,8.75,5.59,2.0,134.54,15
h02-028.png,0.19,0.0,10.89,4.24,1.41,138.84,180
b04-208.png,0.0,0.0,13.0,3.35,1.35,150.08,0
j04-008.png,0.19,0.0,14.0,3.27,1.31,132.97,15
d01-118.png,0.2,0.0,18.14,3.04,1.13,178.59,15
b05-032.png,0.4,0.0,17.44,2.99,0.82,192.12,15
n04-195.png,0.15,2.0,19.0,2.11,0.83,179.34,15
d04-021.png,0.04,0.0,8.83,6.08,1.88,135.63,0
g06-011p.png,0.03,0.0,13.56,3.3,0.98,122.53,0
n03-120.png,0.01,0.0,13.89,4.75,1.16,172.03,0
g06-026r.png,0.08,0.0,11.25,13.18,1.25,161.28,-15
b01-033.png,0.38,0.0,14.8,2.91,0.96,139.57,30
g04-048.png,-0.0,0.0,10.14,8.93,2.58,134.67,0
j07-012.png,-0.67,0.0,10.2,6.26,2.31,183.22,0
c06-047.png,-0.02,0.0,14.62,5.21,0.77,139.8,30
g06-018n.png,-0.55,0.0,16.27,2.64,1.22,128.8,45
h07-017.png,-0.14,0.35,17.22,3.64,0.95,166.7,0
a04-066.png,-0.18,0.0,6.43,11.93,2.92,125.26,15
g06-026m.png,0.17,0.0,12.43,3.69,1.32,170.17,30
b06-042.png,0.31,0.0,12.18,3.74,1.12,125.35,15
a01-132.png,-0.04,0.0,10.91,4.37,1.62,150.93,-5
f01-147.png,0.29,0.0,14.62,3.01,0.95,150.34,0
f01-053.png,-0.15,0.0,8.25,10.15,2.49,158.84,0
g06-047r.png,-0.12,2.6,11.14,7.12,1.47,159.78,-15
b02-013.png,0.07,4.84,9.91,5.5,2.32,131.15,0
e06-015.png,-0.02,0.0,18.8,2.22,1.0,146.64,45
r03-115.png,1.06,0.0,11.5,5.35,1.65,134.74,-15
g06-050p.png,0.11,0.31,13.0,6.9,0.91,122.3,0
m02-109.png,0.29,0.0,11.4,5.11,0.98,154.19,45
b06-053.png,-0.16,0.0,11.73,4.41,1.78,132.95,180
l04-062.png,-0.11,0.0,13.1,4.85,1.46,184.67,180
e01-035.png,-0.17,0.0,7.14,8.18,2.2,141.53,180
c04-160.png,-0.06,0.0,15.2,2.93,1.41,151.18,15
n04-139.png,-0.34,1.2,15.0,3.87,1.57,158.15,0
g06-018b.png,0.34,0.0,15.9,3.53,1.24,173.07,180
p03-142.png,-0.02,0.0,15.29,5.78,1.65,155.99,180
j06-030.png,0.23,0.77,10.45,4.93,2.39,136.49,15
a06-075.png,-0.57,0.0,16.0,2.41,1.14,179.96,30
h07-033.png,-0.02,0.0,11.91,3.71,1.19,135.04,45
a01-043u.png,-0.42,0.0,13.2,4.55,1.7,153.54,180
c04-089.png,0.0,0.0,12.43,3.55,1.17,167.08,180
c03-087b.png,0.1,0.0,12.67,3.81,0.98,173.21,0
h02-035.png,0.08,0.0,12.91,3.79,0.79,153.81,0
m03-114.png,0.48,0.0,14.9,3.0,1.61,134.26,180
d01-019.png,-0.31,0.0,9.33,5.14,0.86,133.16,30
b04-162.png,0.09,0.0,11.0,4.38,1.61,159.79,180
h01-007.png,0.32,0.0,16.7,2.56,1.03,189.7,30
g06-026e.png,0.24,0.0,13.8,2.8,0.75,181.6,0
a02-050.png,0.03,0.0,13.17,3.43,0.98,121.83,30
n02-004.png,0.04,0.0,10.89,4.3,1.12,166.18,0
p02-101.png,0.35,0.0,9.0,7.97,1.86,156.58,30
n04-149.png,0.0,0.0,12.62,3.67,1.83,157.9,-5
g06-047j.png,-0.03,0.0,14.33,3.82,1.74,157.56,30
r06-121.png,0.19,0.0,9.36,5.35,1.54,134.34,180
g06-045b.png,-0.2,0.0,13.56,3.36,1.43,170.02,180
p06-058.png,0.82,0.3,16.64,2.84,0.99,150.08,30
c02-049.png,0.14,0.0,16.5,2.79,1.23,150.13,15
m06-106.png,0.13,0.0,13.0,3.47,1.31,170.46,-15
h07-040.png,-0.4,0.0,8.45,5.8,1.83,125.61,45
p06-069.png,0.21,0.0,16.5,2.9,1.49,160.44,30
d05-013.png,0.0,0.0,9.0,5.5,3.51,161.2,0
g06-045o.png,0.09,0.0,13.11,4.47,1.25,130.67,30
a02-004.png,0.22,0.0,12.55,3.56,0.95,134.47,30
c03-021e.png,0.07,0.0,14.09,3.57,1.03,136.18,180
g06-042c.png,0.22,0.0,8.0,12.75,3.21,147.34,0
l04-136.png,0.34,7.54,8.62,8.81,1.77,130.7,0
f02-017.png,0.33,0.0,14.33,3.2,1.47,166.78,30
l04-102.png,-0.25,0.0,6.86,9.83,1.68,126.1,180
g04-101.png,0.06,1.69,13.57,3.51,1.62,166.03,180
f01-081.png,-0.52,0.0,17.33,3.31,1.19,171.53,30
c04-000.png,0.84,0.0,7.25,6.59,2.16,135.06,-5
k04-022.png,0.28,0.0,9.5,4.79,1.25,157.81,0
g06-050l.png,0.2,0.0,8.1,8.26,1.96,134.04,0
h06-092.png,0.29,0.28,10.7,4.63,1.62,127.14,5
g01-088.png,0.02,0.42,16.8,2.63,0.61,193.05,0
m02-080.png,-0.03,0.75,14.62,5.09,1.58,142.77,0
f02-033.png,0.3,0.0,13.67,3.21,1.51,155.17,30
c03-096b.png,-0.17,0.0,12.44,5.66,1.2,170.09,180
l01-157.png,0.1,0.0,9.0,5.49,2.05,129.43,30
l04-153.png,0.3,0.0,6.83,9.02,1.6,134.22,15
j01-066.png,-0.1,0.15,13.45,3.36,1.16,123.64,45
m04-131.png,0.22,0.0,14.44,2.87,0.88,154.13,30
k03-138.png,-0.2,0.0,6.75,10.28,4.39,131.61,0
c06-083.png,0.18,0.0,12.22,5.19,1.58,128.22,180
c02-017.png,0.39,0.0,7.36,7.44,3.01,123.95,180
b06-090.png,0.02,0.0,8.57,5.95,2.42,130.75,30
g07-069a.png,-0.5,0.0,14.22,3.16,2.15,137.76,0
n02-000.png,0.22,0.0,10.57,4.47,1.5,147.55,0
b03-098.png,0.72,0.0,10.22,5.41,1.95,131.47,180
g06-037r.png,-0.01,0.0,11.11,5.17,1.3,162.86,-15
b05-017.png,0.23,0.0,14.8,2.66,0.66,157.81,30
h04-049.png,0.01,7.42,8.22,6.99,2.09,136.97,0
p02-135.png,0.21,0.0,12.89,3.68,1.93,134.25,30
e01-081.png,0.2,0.0,9.17,5.6,2.05,166.52,0
m04-164.png,-0.07,0.0,4.57,19.94,3.04,122.8,0
